85.977000	0.367758	2.929860	1.077479	25.835800
86.977000	0.368170	2.932520	1.079666	25.793400
87.977000	0.367042	2.932520	1.076358	25.750900
88.977000	0.367641	2.932520	1.078115	25.793400
89.976000	0.367437	2.935190	1.078497	25.793400
90.977000	0.367625	2.935190	1.079049	25.750900
91.976000	0.366908	2.935190	1.076945	25.793400
92.977000	0.367088	2.937850	1.078449	25.793400
93.977000	0.366936	2.937850	1.078003	25.793400
94.977000	0.367014	2.937850	1.078232	25.793400
95.977000	0.366824	2.940520	1.078653	25.750900
96.976000	0.366696	2.940520	1.078277	25.793400
97.976000	0.366564	2.940520	1.077889	25.835800
98.976000	0.366360	2.943190	1.078267	25.793400
99.977000	0.366304	2.943190	1.078102	25.750900
100.976000	0.366373	2.945850	1.079280	25.750900
101.976000	0.365884	2.945850	1.077839	25.708300
102.977000	0.366012	2.945850	1.078216	25.793400
103.977000	0.365879	2.948520	1.078802	25.708300
104.978000	0.365859	2.948520	1.078743	25.750900
105.977000	0.365549	2.948520	1.077829	25.708300
106.977000	0.365610	2.951180	1.078981	25.750900
107.977000	0.363719	2.951180	1.073400	25.750900
108.977000	0.364986	2.951180	1.077139	25.708300
109.976000	0.365167	2.953850	1.078649	25.665500
110.976000	0.364930	2.953850	1.077948	25.750900
111.976000	0.364495	2.953850	1.076664	25.708300
112.976000	0.364472	2.956510	1.077565	25.750900
113.976000	0.365943	2.956510	1.081914	25.793400
114.976000	0.364411	2.956510	1.077385	25.750900
115.976000	0.364449	2.959180	1.078470	25.708300
116.976000	0.364492	2.959180	1.078597	25.708300
117.976000	0.364510	2.959180	1.078651	25.835800
118.976000	0.365689	2.961840	1.083112	25.708300
119.976000	0.363635	2.961840	1.077029	25.750900
120.976000	0.363899	2.961840	1.077811	25.708300
121.976000	0.363586	2.964510	1.077854	25.750900
122.976000	0.363996	2.964510	1.079070	25.708300
123.976000	0.363505	2.964510	1.077614	25.793400
124.976000	0.363630	2.964510	1.077985	25.708300
125.976000	0.363632	2.967170	1.078958	25.793400
126.976000	0.363701	2.967170	1.079163	25.750900
127.976000	0.363105	2.967170	1.077394	25.750900
128.976000	0.363144	2.969840	1.078480	25.793400
129.976000	0.363146	2.969840	1.078486	25.750900
130.976000	0.362970	2.969840	1.077963	25.750900
131.976000	0.362815	2.972500	1.078468	25.750900
132.976000	0.362591	2.972500	1.077802	25.708300
133.977000	0.362998	2.972500	1.079012	25.793400
134.977000	0.362286	2.972500	1.076895	25.708300
135.976000	0.362309	2.975170	1.077931	25.750900
136.977000	0.361074	2.975170	1.074257	25.708300
137.978000	0.362395	2.975170	1.078187	25.793400
138.976000	0.362456	2.977830	1.079332	25.708300
139.977000	0.361772	2.977830	1.077296	25.835800
140.977000	0.361685	2.977830	1.077036	25.708300
141.976000	0.361589	2.980500	1.077716	25.750900
142.977000	0.363207	2.980500	1.082538	25.793400
143.977000	0.361731	2.980500	1.078139	25.793400
144.978000	0.361204	2.980500	1.076569	25.750900
145.976000	0.361474	2.983170	1.078338	25.750900
146.977000	0.361657	2.983170	1.078884	25.793400
147.977000	0.361683	2.983170	1.078962	25.793400
148.976000	0.362339	2.985830	1.081883	25.835800
149.976000	0.360777	2.985830	1.077219	25.793400
150.976000	0.360955	2.985830	1.077750	25.793400
151.977000	0.361118	2.988500	1.079201	25.708300
152.976000	0.360922	2.988500	1.078615	25.750900
153.977000	0.360822	2.988500	1.078317	25.793400
154.976000	0.360677	2.988500	1.077883	25.750900
155.976000	0.360616	2.991160	1.078660	25.750900
156.977000	0.360515	2.991160	1.078358	25.793400
157.977000	0.360438	2.991160	1.078128	25.750900
158.976000	0.360311	2.991160	1.077748	25.793400
159.977000	0.360329	2.993830	1.078764	25.750900
160.977000	0.360128	2.993830	1.078162	25.750900
161.977000	0.360357	2.993830	1.078848	25.750900
162.977000	0.359911	2.993830	1.077512	25.750900
163.977000	0.359883	2.996490	1.078386	25.750900
164.976000	0.360087	2.996490	1.078997	25.708300
165.976000	0.359754	2.996490	1.077999	25.750900
166.977000	0.359598	2.996490	1.077532	25.750900
167.976000	0.357977	2.999160	1.073630	25.793400
168.976000	0.359247	2.999160	1.077439	25.750900
169.978000	0.359262	2.999160	1.077484	25.750900
170.977000	0.357802	3.001820	1.074057	25.708300
171.976000	0.358873	3.001820	1.077272	25.750900
172.977000	0.357723	3.001820	1.073820	25.750900
173.978000	0.360456	3.001820	1.082024	25.750900
174.977000	0.359189	3.004490	1.079180	25.708300
175.977000	0.358545	3.004490	1.077245	25.793400
176.977000	0.358850	3.004490	1.078161	25.750900
177.977000	0.358802	3.004490	1.078017	25.708300
178.977000	0.359916	3.007150	1.082321	25.793400
179.978000	0.359776	3.007150	1.081900	25.750900
180.978000	0.358171	3.007150	1.077074	25.750900
181.978000	0.358117	3.007150	1.076912	25.665500
182.977000	0.358372	3.009820	1.078635	25.750900
183.977000	0.358252	3.009820	1.078274	25.665500
184.977000	0.358166	3.009820	1.078015	25.793400
185.977000	0.357998	3.009820	1.077510	25.665500
186.977000	0.358074	3.012490	1.078694	25.708300
187.977000	0.357939	3.012490	1.078288	25.793400
188.976000	0.357863	3.012490	1.078059	25.708300
189.976000	0.357840	3.012490	1.077989	25.665500
190.976000	0.357659	3.015150	1.078396	25.708300
191.977000	0.357524	3.015150	1.077988	25.708300
192.977000	0.357412	3.015150	1.077651	25.665500
193.977000	0.357425	3.015150	1.077690	25.708300
194.977000	0.357392	3.017820	1.078545	25.750900
195.978000	0.357178	3.017820	1.077899	25.708300
196.976000	0.357277	3.017820	1.078198	25.750900
197.977000	0.357336	3.020480	1.079326	25.750900
198.976000	0.356272	3.020480	1.076112	25.708300
199.977000	0.357168	3.020480	1.078819	25.750900
200.977000	0.357191	3.020480	1.078888	25.750900
201.977000	0.355526	3.020480	1.073859	25.708300
202.977000	0.356789	3.023150	1.078627	25.708300
203.977000	0.355277	3.023150	1.074056	25.665500
204.977000	0.356277	3.023150	1.077079	25.750900
205.977000	0.354905	3.023150	1.072931	25.665500
206.977000	0.356656	3.025810	1.079173	25.708300
207.977000	0.354730	3.025810	1.073346	25.708300
208.977000	0.357407	3.025810	1.081446	25.708300
209.978000	0.356168	3.025810	1.077697	25.750900
210.977000	0.355761	3.028480	1.077415	25.665500
211.978000	0.357226	3.028480	1.081852	25.750900
212.977000	0.356124	3.028480	1.078514	25.793400
213.976000	0.357310	3.028480	1.082106	25.750900
214.977000	0.355906	3.031140	1.078801	25.665500
215.977000	0.355761	3.031140	1.078361	25.708300
216.978000	0.355748	3.031140	1.078322	25.750900
217.977000	0.355603	3.031140	1.077882	25.708300
218.977000	0.355427	3.033810	1.078298	25.793400
219.976000	0.355605	3.033810	1.078838	25.708300
220.976000	0.355427	3.033810	1.078298	25.708300
221.977000	0.355323	3.033810	1.077982	25.665500
222.977000	0.355361	3.036470	1.079043	25.708300
223.977000	0.355246	3.036470	1.078694	25.708300
224.976000	0.355078	3.036470	1.078184	25.665500
225.977000	0.355078	3.036470	1.078184	25.708300
226.976000	0.354941	3.036470	1.077768	25.665500
227.977000	0.354982	3.039140	1.078840	25.708300
228.977000	0.354992	3.039140	1.078870	25.750900
229.978000	0.354796	3.039140	1.078275	25.708300
230.977000	0.354631	3.039140	1.077773	25.665500
231.977000	0.354648	3.041800	1.078768	25.750900
232.976000	0.353396	3.041800	1.074960	25.750900
233.977000	0.354493	3.041800	1.078297	25.708300
234.977000	0.354880	3.041800	1.079474	25.750900
235.977000	0.354312	3.041800	1.077746	25.665500
236.977000	0.354241	3.044470	1.078476	25.708300
237.978000	0.355521	3.044470	1.082373	25.750900
238.977000	0.354144	3.044470	1.078181	25.708300
239.977000	0.353111	3.044470	1.075036	25.793400
240.977000	0.352666	3.044470	1.073681	25.708300
241.977000	0.353877	3.047130	1.078309	25.665500
242.977000	0.352248	3.047130	1.073345	25.665500
243.977000	0.353317	3.047130	1.076603	25.708300
244.977000	0.353864	3.047130	1.078270	25.708300
245.977000	0.355313	3.049800	1.083634	25.665500
246.977000	0.353592	3.049800	1.078385	25.750900
247.977000	0.354679	3.049800	1.081700	25.708300
248.977000	0.353473	3.049800	1.078022	25.708300
249.977000	0.354541	3.049800	1.081279	25.665500
250.977000	0.352284	3.052470	1.075336	25.750900
251.977000	0.353353	3.052470	1.078599	25.708300
252.977000	0.353338	3.052470	1.078554	25.750900
253.976000	0.353261	3.052470	1.078319	25.750900
254.977000	0.353157	3.052470	1.078001	25.665500
255.977000	0.352803	3.055130	1.077859	25.665500
256.977000	0.352943	3.055130	1.078287	25.708300
257.977000	0.352908	3.055130	1.078180	25.665500
258.977000	0.352849	3.055130	1.078000	25.708300
259.977000	0.352709	3.057800	1.078514	25.708300
260.977000	0.352615	3.057800	1.078226	25.708300
261.976000	0.352511	3.057800	1.077908	25.665500
262.977000	0.352592	3.057800	1.078156	25.750900
263.976000	0.352452	3.057800	1.077728	25.750900
264.977000	0.352511	3.060460	1.078846	25.665500
265.976000	0.352391	3.060460	1.078479	25.708300
266.977000	0.352302	3.060460	1.078206	25.708300
267.977000	0.352210	3.060460	1.077925	25.665500
268.977000	0.352190	3.060460	1.077863	25.708300
269.976000	0.352205	3.063130	1.078850	25.708300
270.977000	0.352024	3.063130	1.078295	25.708300
271.977000	0.351846	3.063130	1.077750	25.708300
272.977000	0.351887	3.063130	1.077876	25.708300
273.976000	0.351892	3.063130	1.077891	25.708300
274.977000	0.351828	3.063130	1.077695	25.708300
275.977000	0.351773	3.065790	1.078462	25.750900
276.977000	0.353233	3.065790	1.082938	25.750900
277.976000	0.350533	3.065790	1.074661	25.750900
278.977000	0.351487	3.068460	1.078524	25.708300
279.976000	0.352648	3.068460	1.082086	25.750900
280.976000	0.351508	3.068460	1.078588	25.708300
281.977000	0.350169	3.068460	1.074480	25.750900
282.976000	0.352635	3.068460	1.082046	25.793400
283.977000	0.349948	3.068460	1.073801	25.750900
284.977000	0.352335	3.071120	1.082063	25.708300
285.977000	0.349589	3.071120	1.073630	25.579600
286.976000	0.350958	3.071120	1.077834	25.708300
287.977000	0.350935	3.071120	1.077763	25.708300
288.977000	0.351373	3.071120	1.079109	25.750900
289.977000	0.352147	3.073790	1.082426	25.665500
290.976000	0.351851	3.073790	1.081516	25.708300
291.977000	0.350813	3.073790	1.078325	25.708300
292.977000	0.351981	3.073790	1.081916	25.622600
293.977000	0.350686	3.073790	1.077935	25.750900
294.976000	0.350627	3.076450	1.078686	25.665500
295.977000	0.350574	3.076450	1.078523	25.665500
296.977000	0.350525	3.076450	1.078373	25.708300
297.977000	0.350421	3.076450	1.078053	25.708300
298.977000	0.350332	3.076450	1.077779	25.750900
299.976000	0.350327	3.076450	1.077763	25.708300
300.978000	0.350268	3.079120	1.078517	25.708300
301.977000	0.350212	3.079120	1.078345	25.622600
302.977000	0.350154	3.079120	1.078166	25.665500
303.977000	0.350151	3.079120	1.078157	25.665500
304.977000	0.350062	3.079120	1.077883	25.622600
305.977000	0.349994	3.081780	1.078605	25.708300
306.977000	0.349871	3.081780	1.078225	25.665500
307.977000	0.349887	3.081780	1.078275	25.708300
308.977000	0.349831	3.081780	1.078102	25.665500
309.976000	0.349693	3.081780	1.077677	25.708300
310.977000	0.349655	3.084450	1.078493	25.665500
311.977000	0.349619	3.084450	1.078382	25.708300
312.976000	0.349561	3.084450	1.078203	25.750900
313.977000	0.349556	3.084450	1.078188	25.750900
314.977000	0.349383	3.087120	1.078587	25.750900
315.977000	0.349434	3.087120	1.078745	25.750900
316.977000	0.349383	3.087120	1.078587	25.708300
317.976000	0.349238	3.087120	1.078140	25.750900
318.977000	0.349228	3.087120	1.078109	25.750900
319.977000	0.349212	3.087120	1.078059	25.750900
320.977000	0.349156	3.087120	1.077886	25.750900
321.976000	0.349080	3.089780	1.078580	25.793400
322.977000	0.350360	3.089780	1.082535	25.750900
323.976000	0.350113	3.089780	1.081772	25.750900
324.977000	0.347723	3.089780	1.074388	25.793400
325.976000	0.348833	3.089780	1.077817	25.750900
326.977000	0.348380	3.092450	1.077348	25.750900
327.977000	0.350299	3.092450	1.083282	25.665500
328.976000	0.348708	3.092450	1.078362	25.708300
329.977000	0.349548	3.092450	1.080960	25.750900
330.977000	0.348299	3.092450	1.077097	25.750900
331.976000	0.348540	3.092450	1.077843	25.750900
332.976000	0.346965	3.095110	1.073895	25.708300
333.977000	0.348431	3.095110	1.078432	25.665500
334.977000	0.349113	3.095110	1.080543	25.665500
335.977000	0.349701	3.095110	1.082363	25.750900
336.977000	0.348291	3.095110	1.077999	25.750900
337.977000	0.348151	3.097780	1.078495	25.750900
338.977000	0.348217	3.097780	1.078700	25.708300
339.976000	0.349370	3.097780	1.082271	25.622600
340.977000	0.348049	3.097780	1.078179	25.708300
341.977000	0.349263	3.097780	1.081940	25.665500
342.976000	0.347578	3.097780	1.076720	25.665500
343.977000	0.347955	3.097780	1.077888	25.708300
344.976000	0.347904	3.100440	1.078655	25.622600
345.977000	0.347835	3.100440	1.078442	25.622600
346.976000	0.347729	3.100440	1.078113	25.622600
347.977000	0.347739	3.100440	1.078144	25.622600
348.976000	0.347749	3.100440	1.078175	25.665500
349.977000	0.347624	3.103110	1.078716	25.665500
350.976000	0.347525	3.103110	1.078408	25.665500
351.977000	0.347461	3.103110	1.078210	25.708300
352.976000	0.347431	3.103110	1.078117	25.665500
353.977000	0.347502	3.103110	1.078337	25.665500
354.976000	0.347337	3.105770	1.078749	25.750900
355.976000	0.347273	3.105770	1.078550	25.708300
356.976000	0.347181	3.105770	1.078264	25.708300
357.976000	0.347237	3.105770	1.078438	25.622600
358.976000	0.347072	3.105770	1.077926	25.665500
359.976000	0.346978	3.105770	1.077634	25.793400
360.976000	0.347064	3.105770	1.077901	25.708300
361.976000	0.346978	3.108440	1.078560	25.708300
362.976000	0.346914	3.108440	1.078361	25.665500
363.977000	0.346843	3.108440	1.078141	25.665500
364.976000	0.346850	3.108440	1.078162	25.708300
365.976000	0.346759	3.108440	1.077880	25.665500
366.976000	0.346723	3.111100	1.078690	25.622600
367.977000	0.346647	3.111100	1.078453	25.665500
368.976000	0.346596	3.111100	1.078295	25.750900
369.977000	0.346629	3.111100	1.078397	25.750900
370.977000	0.346550	3.111100	1.078152	25.708300
371.976000	0.345397	3.111100	1.074565	25.708300
372.976000	0.346433	3.113770	1.078713	25.665500
373.976000	0.345255	3.113770	1.075045	25.665500
374.976000	0.346283	3.113770	1.078246	25.708300
375.976000	0.347843	3.113770	1.083103	25.708300
376.976000	0.345769	3.113770	1.076645	25.665500
377.976000	0.347510	3.113770	1.082066	25.665500
378.976000	0.346171	3.116430	1.078818	25.665500
379.976000	0.345985	3.116430	1.078238	25.665500
380.977000	0.347275	3.116430	1.082258	25.665500
381.976000	0.344792	3.116430	1.074520	25.708300
382.977000	0.345950	3.116430	1.078129	25.708300
383.976000	0.344583	3.116430	1.073869	25.708300
384.976000	0.345815	3.119100	1.078632	25.708300
385.976000	0.344641	3.119100	1.074970	25.665500
386.976000	0.345553	3.119100	1.077814	25.708300
387.976000	0.344484	3.119100	1.074480	25.708300
388.976000	0.346632	3.119100	1.081180	25.750900
389.976000	0.345504	3.119100	1.077662	25.750900
390.976000	0.345514	3.119100	1.077693	25.750900
391.976000	0.345565	3.121770	1.078774	25.708300
392.976000	0.344160	3.121770	1.074388	25.708300
393.976000	0.345415	3.121770	1.078306	25.750900
394.976000	0.346627	3.121770	1.082090	25.750900
395.976000	0.345313	3.121770	1.077988	25.708300
396.977000	0.345201	3.121770	1.077638	25.708300
397.976000	0.345733	3.124430	1.080219	25.750900
398.976000	0.344932	3.124430	1.077716	25.750900
399.976000	0.345189	3.124430	1.078519	25.750900
400.976000	0.344898	3.124430	1.077610	25.750900
401.976000	0.345049	3.124430	1.078081	25.750900
402.976000	0.345064	3.124430	1.078128	25.708300
403.976000	0.344942	3.124430	1.077747	25.622600
404.976000	0.344929	3.127100	1.078627	25.665500
405.976000	0.344809	3.127100	1.078252	25.665500
406.976000	0.344736	3.127100	1.078024	25.665500
407.976000	0.344776	3.127100	1.078149	25.750900
408.976000	0.344766	3.127100	1.078118	25.622600
409.976000	0.344718	3.127100	1.077968	25.665500
410.976000	0.344657	3.129760	1.078694	25.708300
411.976000	0.344641	3.129760	1.078644	25.665500
412.976000	0.344591	3.129760	1.078487	25.708300
413.976000	0.344491	3.129760	1.078174	25.750900
414.976000	0.344420	3.129760	1.077952	25.708300
415.976000	0.344494	3.129760	1.078184	25.708300
416.978000	0.344397	3.129760	1.077880	25.665500
417.977000	0.344290	3.132430	1.078464	25.665500
418.976000	0.344290	3.132430	1.078464	25.665500
419.976000	0.344255	3.132430	1.078355	25.665500
420.976000	0.344211	3.132430	1.078217	25.665500
421.976000	0.344099	3.132430	1.077866	25.665500
422.976000	0.344112	3.132430	1.077907	25.665500
423.976000	0.344046	3.135090	1.078615	25.708300
424.976000	0.344008	3.135090	1.078496	25.665500
425.976000	0.343952	3.135090	1.078320	25.622600
426.976000	0.343947	3.135090	1.078305	25.708300
427.976000	0.343929	3.135090	1.078248	25.665500
428.976000	0.343886	3.135090	1.078114	25.708300
429.976000	0.343771	3.137760	1.078671	25.708300
430.976000	0.345240	3.137760	1.083280	25.622600
431.976000	0.343282	3.137760	1.077137	25.665500
432.976000	0.345084	3.137760	1.082791	25.665500
433.976000	0.343723	3.137760	1.078520	25.665500
434.976000	0.344512	3.137760	1.080996	25.622600
435.976000	0.343593	3.137760	1.078112	25.622600
436.976000	0.343387	3.137760	1.077466	25.665500
437.977000	0.344624	3.140420	1.082264	25.665500
438.976000	0.343351	3.140420	1.078266	25.665500
439.976000	0.343295	3.140420	1.078090	25.622600
440.976000	0.343262	3.140420	1.077987	25.665500
441.976000	0.343361	3.140420	1.078298	25.665500
442.976000	0.341926	3.140420	1.073791	25.665500
443.976000	0.343198	3.140420	1.077786	25.665500
444.976000	0.342445	3.143090	1.076335	25.665500
445.976000	0.342483	3.143090	1.076455	25.750900
446.976000	0.343058	3.143090	1.078262	25.665500
447.976000	0.343099	3.143090	1.078391	25.622600
448.976000	0.343000	3.143090	1.078080	25.708300
449.976000	0.342939	3.143090	1.077888	25.665500
450.976000	0.342890	3.145750	1.078646	25.665500
451.976000	0.343150	3.145750	1.079464	25.665500
452.976000	0.342796	3.145750	1.078351	25.665500
453.976000	0.342840	3.145750	1.078489	25.665500
454.976000	0.342827	3.145750	1.078448	25.708300
455.976000	0.343099	3.145750	1.079304	25.665500
456.976000	0.342555	3.145750	1.077592	25.622600
457.976000	0.342641	3.145750	1.077863	25.665500
458.976000	0.342555	3.148420	1.078507	25.708300
459.976000	0.342412	3.148420	1.078057	25.665500
460.976000	0.342567	3.148420	1.078545	25.708300
461.976000	0.342552	3.148420	1.078498	25.708300
462.976000	0.342432	3.148420	1.078120	25.579600
463.976000	0.342381	3.148420	1.077959	25.708300
464.976000	0.342353	3.151080	1.078782	25.665500
465.976000	0.342320	3.151080	1.078678	25.708300
466.976000	0.342361	3.151080	1.078807	25.708300
467.976000	0.342264	3.151080	1.078501	25.665500
468.976000	0.342168	3.151080	1.078199	25.708300
469.976000	0.341992	3.151080	1.077644	25.665500
470.976000	0.342066	3.151080	1.077877	25.665500
471.976000	0.342068	3.151080	1.077884	25.708300
472.976000	0.342007	3.153750	1.078605	25.708300
473.976000	0.342053	3.153750	1.078750	25.750900
474.976000	0.341941	3.153750	1.078396	25.665500
475.976000	0.341888	3.153750	1.078229	25.750900
476.976000	0.341786	3.153750	1.077908	25.665500
477.976000	0.341857	3.153750	1.078132	25.708300
478.977000	0.341755	3.156420	1.078722	25.665500
479.976000	0.341684	3.156420	1.078498	25.665500
480.976000	0.341702	3.156420	1.078555	25.708300
481.976000	0.341575	3.156420	1.078154	25.708300
482.976000	0.341618	3.156420	1.078290	25.750900
483.976000	0.341638	3.156420	1.078353	25.708300
484.976000	0.341481	3.156420	1.077857	25.622600
485.976000	0.341374	3.156420	1.077520	25.665500
486.976000	0.341409	3.159080	1.078538	25.665500
487.977000	0.342898	3.159080	1.083242	25.665500
488.976000	0.341351	3.159080	1.078355	25.622600
489.976000	0.342353	3.159080	1.081521	25.665500
490.976000	0.341254	3.159080	1.078049	25.622600
491.976000	0.341287	3.159080	1.078153	25.665500
492.976000	0.341201	3.159080	1.077881	25.622600
493.976000	0.341175	3.161750	1.078710	25.665500
494.976000	0.341196	3.161750	1.078776	25.536500
495.976000	0.340888	3.161750	1.077803	25.622600
496.976000	0.341043	3.161750	1.078293	25.665500
497.976000	0.340880	3.161750	1.077777	25.665500
498.976000	0.340348	3.161750	1.076095	25.665500
499.976000	0.339969	3.161750	1.074897	25.665500
500.976000	0.340885	3.161750	1.077793	25.665500
501.976000	0.339585	3.164410	1.074586	25.579600
502.976000	0.340959	3.164410	1.078934	25.750900
503.976000	0.340778	3.164410	1.078361	25.622600
504.976000	0.340684	3.164410	1.078064	25.665500
505.976000	0.340702	3.164410	1.078121	25.665500
506.976000	0.340699	3.164410	1.078111	25.708300
507.976000	0.340603	3.167080	1.078717	25.622600
508.976000	0.340554	3.167080	1.078562	25.708300
509.976000	0.340475	3.167080	1.078312	25.622600
510.976000	0.340485	3.167080	1.078343	25.750900
511.976000	0.340882	3.167080	1.079601	25.665500
512.976000	0.340162	3.167080	1.077320	25.665500
513.976000	0.340373	3.167080	1.077989	25.622600
514.976000	0.340345	3.167080	1.077900	25.665500
515.976000	0.340259	3.169740	1.078533	25.665500
516.976000	0.340277	3.169740	1.078590	25.622600
517.976000	0.340239	3.169740	1.078469	25.665500
518.976000	0.340193	3.169740	1.078323	25.622600
519.976000	0.340183	3.169740	1.078292	25.665500
520.976000	0.340157	3.169740	1.078209	25.665500
521.976000	0.340104	3.169740	1.078041	25.579600
522.976000	0.340012	3.169740	1.077750	25.665500
523.976000	0.340010	3.172410	1.078651	25.665500
524.976000	0.339989	3.172410	1.078585	25.579600
525.976000	0.339948	3.172410	1.078454	25.622600
526.976000	0.339870	3.172410	1.078207	25.665500
527.976000	0.339885	3.172410	1.078255	25.665500
528.976000	0.339887	3.172410	1.078261	25.708300
529.976000	0.339844	3.172410	1.078125	25.665500
530.976000	0.339778	3.172410	1.077915	25.665500
531.976000	0.339740	3.175070	1.078698	25.622600
532.976000	0.339742	3.175070	1.078705	25.665500
533.976000	0.339658	3.175070	1.078438	25.622600
534.976000	0.339699	3.175070	1.078568	25.665500
535.976000	0.339602	3.175070	1.078260	25.665500
536.976000	0.339503	3.175070	1.077946	25.622600
537.976000	0.339488	3.175070	1.077898	25.665500
538.976000	0.339483	3.175070	1.077882	25.665500
539.976000	0.339424	3.177740	1.078601	25.708300
540.976000	0.339409	3.177740	1.078554	25.579600
541.976000	0.339406	3.177740	1.078544	25.665500
542.976000	0.339333	3.177740	1.078312	25.665500
543.976000	0.339317	3.177740	1.078261	25.665500
544.976000	0.339297	3.177740	1.078198	25.665500
545.976000	0.339205	3.177740	1.077905	25.665500
546.976000	0.339172	3.180400	1.078703	25.708300
547.976000	0.339124	3.180400	1.078550	25.708300
548.976000	0.337686	3.180400	1.073977	25.665500
549.976000	0.338880	3.180400	1.077774	25.665500
550.976000	0.339447	3.180400	1.079577	25.665500
551.976000	0.338933	3.180400	1.077943	25.665500
552.976000	0.339979	3.180400	1.081269	25.622600
553.976000	0.338930	3.180400	1.077933	25.622600
554.976000	0.338839	3.180400	1.077644	25.665500
555.976000	0.338943	3.183070	1.078879	25.622600
556.976000	0.338755	3.183070	1.078281	25.665500
557.976000	0.338796	3.183070	1.078411	25.622600
558.976000	0.338663	3.183070	1.077988	25.665500
